name,business_type,address,city,region,phone,website,rating,reviews_count,latitude,longitude,data_source
Résultats,doctors,"
El Bader Médical, 53 Avenue Moheiddine Klibi, Tunis 2092",Tunis,Tunisia,"
71 870 109",https://www.google.com/maps/place/Cabinet+Dr+Jihed+Yacoubi/data=!4m7!3m6!1s0x12fd334f59bce7a9:0x5eb7efde92ed7a37!8m2!3d36.8353358!4d10.1462063!16s%2Fg%2F11vpf53c17!19sChIJqee8WU8z_RIRN3rtkt7vt14?authuser=0&hl=fr&rclk=1,,(64),,,Google Maps Direct
Résultats,doctors,"
d'Amérique, 13 bis Av. Des Etats Unis, Tunis 1002",Tunis,Tunisia,"
50 465 251",https://www.google.com/maps/place/Cabinet+Dr+Jihed+Yacoubi/data=!4m7!3m6!1s0x12fd334f59bce7a9:0x5eb7efde92ed7a37!8m2!3d36.8353358!4d10.1462063!16s%2Fg%2F11vpf53c17!19sChIJqee8WU8z_RIRN3rtkt7vt14?authuser=0&hl=fr&rclk=1,,(64),,,Google Maps Direct
Résultats,doctors,"
18 Rue Aziza Othmana, Tunis",Tunis,Tunisia,"
99 866 860",https://www.google.com/maps/place/Cabinet+Dr+Jihed+Yacoubi/data=!4m7!3m6!1s0x12fd334f59bce7a9:0x5eb7efde92ed7a37!8m2!3d36.8353358!4d10.1462063!16s%2Fg%2F11vpf53c17!19sChIJqee8WU8z_RIRN3rtkt7vt14?authuser=0&hl=fr&rclk=1,,(64),,,Google Maps Direct
Résultats,doctors,"
36 Avenue Du Roi Abdelaziz El Saoud, Tunis",Tunis,Tunisia,"
71 881 111",https://www.google.com/maps/place/Cabinet+Dr+Jihed+Yacoubi/data=!4m7!3m6!1s0x12fd334f59bce7a9:0x5eb7efde92ed7a37!8m2!3d36.8353358!4d10.1462063!16s%2Fg%2F11vpf53c17!19sChIJqee8WU8z_RIRN3rtkt7vt14?authuser=0&hl=fr&rclk=1,,(64),,,Google Maps Direct
Résultats,doctors,"
44 Av. de La Liberté, Tunis 1002",Tunis,Tunisia,"
71 841 081",https://www.google.com/maps/place/Cabinet+Dr+Jihed+Yacoubi/data=!4m7!3m6!1s0x12fd334f59bce7a9:0x5eb7efde92ed7a37!8m2!3d36.8353358!4d10.1462063!16s%2Fg%2F11vpf53c17!19sChIJqee8WU8z_RIRN3rtkt7vt14?authuser=0&hl=fr&rclk=1,,(64),,,Google Maps Direct
Résultats,doctors,"
L' Elite Médicale, 11 Rue El Mahrajene, Tunis 1082",Tunis,Tunisia,"
94 506 828",https://www.google.com/maps/place/Dr+Skander+Ben+Alaya/data=!4m7!3m6!1s0x12fd336c613490b7:0xd58a18933f3419b!8m2!3d36.8346494!4d10.1511129!16s%2Fg%2F11b7k8cc12!19sChIJt5A0YWwz_RIRm0HzM4mhWA0?authuser=0&hl=fr&rclk=1,,(76),,,Google Maps Direct
Résultats,doctors,"
Résidence les Jasmins - Bloc I - App 9, 2092 Rue Habib Chatti, Tunis",Tunis,Tunisia,"
71 874 854",https://www.google.com/maps/place/Dr+Skander+Ben+Alaya/data=!4m7!3m6!1s0x12fd336c613490b7:0xd58a18933f3419b!8m2!3d36.8346494!4d10.1511129!16s%2Fg%2F11b7k8cc12!19sChIJt5A0YWwz_RIRm0HzM4mhWA0?authuser=0&hl=fr&rclk=1,,(76),,,Google Maps Direct
Résultats,doctors,"
Rue Habib Chatti, Tunis",Tunis,Tunisia,"
29 552 762",https://www.google.com/maps/place/Dr+Skander+Ben+Alaya/data=!4m7!3m6!1s0x12fd336c613490b7:0xd58a18933f3419b!8m2!3d36.8346494!4d10.1511129!16s%2Fg%2F11b7k8cc12!19sChIJt5A0YWwz_RIRm0HzM4mhWA0?authuser=0&hl=fr&rclk=1,,(76),,,Google Maps Direct
Résultats,doctors,"
02 rue taher, Rue Tahar Sfar, Tunis 2092",Tunis,Tunisia,"
71 871 625",https://www.google.com/maps/place/Dr+Skander+Ben+Alaya/data=!4m7!3m6!1s0x12fd336c613490b7:0xd58a18933f3419b!8m2!3d36.8346494!4d10.1511129!16s%2Fg%2F11b7k8cc12!19sChIJt5A0YWwz_RIRm0HzM4mhWA0?authuser=0&hl=fr&rclk=1,,(76),,,Google Maps Direct
Résultats,doctors,"
El Badr medical 53 avenue moheddine kelibi، derrière Clinique Avicenne, Tunis",Tunis,Tunisia,"
71 889 716",https://www.google.com/maps/place/Dr+Skander+Ben+Alaya/data=!4m7!3m6!1s0x12fd336c613490b7:0xd58a18933f3419b!8m2!3d36.8346494!4d10.1511129!16s%2Fg%2F11b7k8cc12!19sChIJt5A0YWwz_RIRm0HzM4mhWA0?authuser=0&hl=fr&rclk=1,,(76),,,Google Maps Direct
Résultats,doctors,"
Centre Médical Gargouri, 74 Av. Habib Bourguiba, Tunis",Tunis,Tunisia,"
94 876 086",https://www.google.com/maps/place/Dr+Skander+Ben+Alaya/data=!4m7!3m6!1s0x12fd336c613490b7:0xd58a18933f3419b!8m2!3d36.8346494!4d10.1511129!16s%2Fg%2F11b7k8cc12!19sChIJt5A0YWwz_RIRm0HzM4mhWA0?authuser=0&hl=fr&rclk=1,,(76),,,Google Maps Direct
Résultats,doctors,"
R5P2+6Q3, Tunis",Tunis,Tunisia,"
71 885 952",https://www.google.com/maps/place/Dr+Sahbi+Karoui+-+P%C3%A9diatre/data=!4m7!3m6!1s0x12fd336c75b2990f:0x427f7b85163ef524!8m2!3d36.8355015!4d10.1519294!16s%2Fg%2F11d_7tspfk!19sChIJD5mydWwz_RIRJPU-FoV7f0I?authuser=0&hl=fr&rclk=1,,(10),,,Google Maps Direct
Résultats,doctors,"
Le Bardo Médical 3éme étage appartement N° 3-4, 129, P5, 2000",Tunis,Tunisia,"
52 915 870",https://www.google.com/maps/place/Dr+Sahbi+Karoui+-+P%C3%A9diatre/data=!4m7!3m6!1s0x12fd336c75b2990f:0x427f7b85163ef524!8m2!3d36.8355015!4d10.1519294!16s%2Fg%2F11d_7tspfk!19sChIJD5mydWwz_RIRJPU-FoV7f0I?authuser=0&hl=fr&rclk=1,,(10),,,Google Maps Direct
Résultats,doctors,"
25 rue Aziza Othmana Mutuelleville, Tunis 1082",Tunis,Tunisia,"
22 305 562",https://www.google.com/maps/place/Dr+Sahbi+Karoui+-+P%C3%A9diatre/data=!4m7!3m6!1s0x12fd336c75b2990f:0x427f7b85163ef524!8m2!3d36.8355015!4d10.1519294!16s%2Fg%2F11d_7tspfk!19sChIJD5mydWwz_RIRJPU-FoV7f0I?authuser=0&hl=fr&rclk=1,,(10),,,Google Maps Direct
